time_period,time_identifier,geographic_level,country_code,country_name,itt_subject,breakdown_topic,breakdown,trainee_number,trainee_percentage
202324,Academic year,National,E92000001,England,Drama,PG Salaried High Potential ITT,Total,0,0
202324,Academic year,National,E92000001,England,Drama,PG Fee-Funded,Higher Education Institution,150,62
202324,Academic year,National,E92000001,England,Drama,PG Fee-Funded,School Centred ITT,72,30
202324,Academic year,National,E92000001,England,Drama,PG Fee-Funded,Total,222,92
202324,Academic year,National,E92000001,England,Drama,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,7,3
202324,Academic year,National,E92000001,England,Drama,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,11,5
202324,Academic year,National,E92000001,England,Drama,PG Salaried Postgraduate Teaching Apprenticeship,Total,18,7
202324,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,Higher Education Institution,0,0
202324,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,School Centred ITT,2,1
202324,Academic year,National,E92000001,England,Drama,PG Salaried School Direct,Total,2,1
202324,Academic year,National,E92000001,England,Drama,Undergraduate Fee-Funded,Total,0,null
202324,Academic year,National,E92000001,England,Drama,Undergraduate Teacher Degree Apprenticeship,Total,0,null
202324,Academic year,National,E92000001,England,Drama,Undergraduate Total,Total,0,0
202324,Academic year,National,E92000001,England,Drama,Postgraduate Salaried Total,Total,20,8
202324,Academic year,National,E92000001,England,Drama,Postgraduate Total,Total,242,100
202324,Academic year,National,E92000001,England,English,Total,Total,2281,100
202324,Academic year,National,E92000001,England,English,PG Salaried High Potential ITT,Higher Education Institution,0,0
202324,Academic year,National,E92000001,England,English,PG Salaried High Potential ITT,School Centred ITT,305,13
202324,Academic year,National,E92000001,England,English,PG Salaried High Potential ITT,Total,305,13
202324,Academic year,National,E92000001,England,English,PG Fee-Funded,Higher Education Institution,1174,52
202324,Academic year,National,E92000001,England,English,PG Fee-Funded,School Centred ITT,575,25
202324,Academic year,National,E92000001,England,English,PG Fee-Funded,Total,1749,77
202324,Academic year,National,E92000001,England,English,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,29,1
202324,Academic year,National,E92000001,England,English,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,61,3
202324,Academic year,National,E92000001,England,English,PG Salaried Postgraduate Teaching Apprenticeship,Total,90,4
202324,Academic year,National,E92000001,England,English,PG Salaried School Direct,Higher Education Institution,23,1
202324,Academic year,National,E92000001,England,English,PG Salaried School Direct,School Centred ITT,93,4
202324,Academic year,National,E92000001,England,English,PG Salaried School Direct,Total,116,5
202324,Academic year,National,E92000001,England,English,Undergraduate Fee-Funded,Total,21,100
202324,Academic year,National,E92000001,England,English,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202324,Academic year,National,E92000001,England,English,Undergraduate Total,Total,21,1
202324,Academic year,National,E92000001,England,English,Postgraduate Salaried Total,Total,511,23
202324,Academic year,National,E92000001,England,English,Postgraduate Total,Total,2260,99
202324,Academic year,National,E92000001,England,Geography,Total,Total,839,100
202324,Academic year,National,E92000001,England,Geography,PG Salaried High Potential ITT,Higher Education Institution,0,0
202324,Academic year,National,E92000001,England,Geography,PG Salaried High Potential ITT,School Centred ITT,55,7
202324,Academic year,National,E92000001,England,Geography,PG Salaried High Potential ITT,Total,55,7
202324,Academic year,National,E92000001,England,Geography,PG Fee-Funded,Higher Education Institution,510,61
202324,Academic year,National,E92000001,England,Geography,PG Fee-Funded,School Centred ITT,228,27
202324,Academic year,National,E92000001,England,Geography,PG Fee-Funded,Total,738,88
202324,Academic year,National,E92000001,England,Geography,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,6,1
202324,Academic year,National,E92000001,England,Geography,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,9,1
202324,Academic year,National,E92000001,England,Geography,PG Salaried Postgraduate Teaching Apprenticeship,Total,15,2
202324,Academic year,National,E92000001,England,Geography,PG Salaried School Direct,Higher Education Institution,2,0
202324,Academic year,National,E92000001,England,Geography,PG Salaried School Direct,School Centred ITT,29,3
202324,Academic year,National,E92000001,England,Geography,PG Salaried School Direct,Total,31,4
202324,Academic year,National,E92000001,England,Geography,Undergraduate Fee-Funded,Total,0,null
202324,Academic year,National,E92000001,England,Geography,Undergraduate Teacher Degree Apprenticeship,Total,0,null
202324,Academic year,National,E92000001,England,Geography,Undergraduate Total,Total,0,0
202324,Academic year,National,E92000001,England,Geography,Postgraduate Salaried Total,Total,101,12
202324,Academic year,National,E92000001,England,Geography,Postgraduate Total,Total,839,100
202324,Academic year,National,E92000001,England,History,Total,Total,975,100
202324,Academic year,National,E92000001,England,History,PG Salaried High Potential ITT,Higher Education Institution,0,0
202324,Academic year,National,E92000001,England,History,PG Salaried High Potential ITT,School Centred ITT,163,17
202324,Academic year,National,E92000001,England,History,PG Salaried High Potential ITT,Total,163,17
202324,Academic year,National,E92000001,England,History,PG Fee-Funded,Higher Education Institution,538,56
202324,Academic year,National,E92000001,England,History,PG Fee-Funded,School Centred ITT,209,22
202324,Academic year,National,E92000001,England,History,PG Fee-Funded,Total,747,77
202324,Academic year,National,E92000001,England,History,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,14,1
202324,Academic year,National,E92000001,England,History,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,27,3
202324,Academic year,National,E92000001,England,History,PG Salaried Postgraduate Teaching Apprenticeship,Total,41,4
202324,Academic year,National,E92000001,England,History,PG Salaried School Direct,Higher Education Institution,3,0
202324,Academic year,National,E92000001,England,History,PG Salaried School Direct,School Centred ITT,14,1
202324,Academic year,National,E92000001,England,History,PG Salaried School Direct,Total,17,2
202324,Academic year,National,E92000001,England,History,Undergraduate Fee-Funded,Total,7,100
202324,Academic year,National,E92000001,England,History,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202324,Academic year,National,E92000001,England,History,Undergraduate Total,Total,7,1
202324,Academic year,National,E92000001,England,History,Postgraduate Salaried Total,Total,221,23
202324,Academic year,National,E92000001,England,History,Postgraduate Total,Total,968,99
202324,Academic year,National,E92000001,England,Mathematics,Total,Total,1920,100
202324,Academic year,National,E92000001,England,Mathematics,PG Salaried High Potential ITT,Higher Education Institution,0,0
202324,Academic year,National,E92000001,England,Mathematics,PG Salaried High Potential ITT,School Centred ITT,142,8
202324,Academic year,National,E92000001,England,Mathematics,PG Salaried High Potential ITT,Total,142,8
202324,Academic year,National,E92000001,England,Mathematics,PG Fee-Funded,Higher Education Institution,1006,54
202324,Academic year,National,E92000001,England,Mathematics,PG Fee-Funded,School Centred ITT,584,31
202324,Academic year,National,E92000001,England,Mathematics,PG Fee-Funded,Total,1590,85
202324,Academic year,National,E92000001,England,Mathematics,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,19,1
202324,Academic year,National,E92000001,England,Mathematics,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,28,1
202324,Academic year,National,E92000001,England,Mathematics,PG Salaried Postgraduate Teaching Apprenticeship,Total,47,3
202324,Academic year,National,E92000001,England,Mathematics,PG Salaried School Direct,Higher Education Institution,17,1
202324,Academic year,National,E92000001,England,Mathematics,PG Salaried School Direct,School Centred ITT,81,4
202324,Academic year,National,E92000001,England,Mathematics,PG Salaried School Direct,Total,98,5
202324,Academic year,National,E92000001,England,Mathematics,Undergraduate Fee-Funded,Total,43,100
202324,Academic year,National,E92000001,England,Mathematics,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202324,Academic year,National,E92000001,England,Mathematics,Undergraduate Total,Total,43,2
202324,Academic year,National,E92000001,England,Mathematics,Postgraduate Salaried Total,Total,287,15
202324,Academic year,National,E92000001,England,Mathematics,Postgraduate Total,Total,1877,98
202324,Academic year,National,E92000001,England,Modern Foreign Languages,Total,Total,1037,100
202324,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried High Potential ITT,Higher Education Institution,0,0
202324,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried High Potential ITT,School Centred ITT,53,5
202324,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried High Potential ITT,Total,53,5
202324,Academic year,National,E92000001,England,Modern Foreign Languages,PG Fee-Funded,Higher Education Institution,638,62
202324,Academic year,National,E92000001,England,Modern Foreign Languages,PG Fee-Funded,School Centred ITT,306,30
202324,Academic year,National,E92000001,England,Modern Foreign Languages,PG Fee-Funded,Total,944,91
202324,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,9,1
202324,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried Postgraduate Teaching Apprenticeship,School Centred ITT,5,0
202324,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried Postgraduate Teaching Apprenticeship,Total,14,1
202324,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried School Direct,Higher Education Institution,2,0
202324,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried School Direct,School Centred ITT,23,2
202324,Academic year,National,E92000001,England,Modern Foreign Languages,PG Salaried School Direct,Total,25,2
202324,Academic year,National,E92000001,England,Modern Foreign Languages,Undergraduate Fee-Funded,Total,1,100
202324,Academic year,National,E92000001,England,Modern Foreign Languages,Undergraduate Teacher Degree Apprenticeship,Total,0,0
202324,Academic year,National,E92000001,England,Modern Foreign Languages,Undergraduate Total,Total,1,0
202324,Academic year,National,E92000001,England,Modern Foreign Languages,Postgraduate Salaried Total,Total,92,9
202324,Academic year,National,E92000001,England,Modern Foreign Languages,Postgraduate Total,Total,1036,100
202324,Academic year,National,E92000001,England,Music,Total,Total,238,100
202324,Academic year,National,E92000001,England,Music,PG Salaried High Potential ITT,Higher Education Institution,0,0
202324,Academic year,National,E92000001,England,Music,PG Salaried High Potential ITT,School Centred ITT,32,13
202324,Academic year,National,E92000001,England,Music,PG Salaried High Potential ITT,Total,32,13
202324,Academic year,National,E92000001,England,Music,PG Fee-Funded,Higher Education Institution,119,50
202324,Academic year,National,E92000001,England,Music,PG Fee-Funded,School Centred ITT,50,21
202324,Academic year,National,E92000001,England,Music,PG Fee-Funded,Total,169,71
202324,Academic year,National,E92000001,England,Music,PG Salaried Postgraduate Teaching Apprenticeship,Higher Education Institution,10,4
