time_period,time_identifier,geographic_level,country_code,country_name,itt_subject,sex,age_grouping,ethnicity_major,nationality_group,num_candidates,num_accepted,perc_accepted_candidates_with_characteristic,in_cycle_accepted_candidates,in_cycle_acceptance_rate
202526,Academic year,National,E92000001,England,Music,Total,Total,Total,Unknown,1,0,0,x,x
202526,Academic year,National,E92000001,England,Music,Total,Total,Unknown,Total,24,7,2,x,x
202526,Academic year,National,E92000001,England,Music,Total,Total,White,Total,484,277,82,312,64
202526,Academic year,National,E92000001,England,Music,Total,Under 25,Total,Total,266,165,49,185,70
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Female,Total,Total,Total,12955,6174,64,7059,54
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Male,Total,Total,Total,8218,3400,35,3900,47
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Other sex,Total,Total,Total,52,21,0,26,50
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,25 to 29,Total,Total,5093,2260,23,2535,50
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,30 to 34,Total,Total,2614,845,9,1014,39
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,35 to 39,Total,Total,1910,550,6,650,34
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,40 to 44,Total,Total,1437,443,5,545,38
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,45 to 49,Total,Total,1069,343,4,422,39
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,50 to 54,Total,Total,695,229,2,291,42
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,55 and over,Total,Total,507,145,1,192,38
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Asian / Asian British,Total,2792,905,9,1049,38
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Black / African / Caribbean / Black British,Total,3984,687,7,851,21
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Mixed / Multiple ethnic groups,Total,1098,509,5,606,55
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Other ethnic group,Total,744,284,3,321,43
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Total,EEA national,1436,617,6,723,50
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Total,Other nationality,4332,601,6,794,18
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Total,Total,21459,9685,100,11096,52
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Total,UK and Irish national,15687,8467,87,9578,61
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Total,Unknown,4,0,0,x,x
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,Unknown,Total,539,185,2,219,41
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Total,White,Total,12298,7115,73,8049,65
202526,Academic year,National,E92000001,England,Non-STEM Secondary Subjects,Total,Under 25,Total,Total,8130,4870,50,5446,67
202526,Academic year,National,E92000001,England,Others,Female,Total,Total,Total,1026,275,80,342,33
202526,Academic year,National,E92000001,England,Others,Male,Total,Total,Total,437,69,20,81,19
202526,Academic year,National,E92000001,England,Others,Other sex,Total,Total,Total,3,0,0,x,x
202526,Academic year,National,E92000001,England,Others,Total,25 to 29,Total,Total,315,65,19,75,24
202526,Academic year,National,E92000001,England,Others,Total,30 to 34,Total,Total,176,17,5,28,16
202526,Academic year,National,E92000001,England,Others,Total,35 to 39,Total,Total,155,16,5,20,13
202526,Academic year,National,E92000001,England,Others,Total,40 to 44,Total,Total,106,8,2,12,11
202526,Academic year,National,E92000001,England,Others,Total,45 to 49,Total,Total,61,5,1,8,13
202526,Academic year,National,E92000001,England,Others,Total,50 to 54,Total,Total,44,3,1,5,11
202526,Academic year,National,E92000001,England,Others,Total,55 and over,Total,Total,35,5,1,6,17
202526,Academic year,National,E92000001,England,Others,Total,Total,Asian / Asian British,Total,317,65,19,92,29
202526,Academic year,National,E92000001,England,Others,Total,Total,Black / African / Caribbean / Black British,Total,429,34,10,43,10
202526,Academic year,National,E92000001,England,Others,Total,Total,Mixed / Multiple ethnic groups,Total,63,15,4,17,27
202526,Academic year,National,E92000001,England,Others,Total,Total,Other ethnic group,Total,53,14,4,15,28
202526,Academic year,National,E92000001,England,Others,Total,Total,Total,EEA national,71,16,5,23,32
202526,Academic year,National,E92000001,England,Others,Total,Total,Total,Other nationality,391,21,6,27,7
202526,Academic year,National,E92000001,England,Others,Total,Total,Total,Total,1482,346,100,427,29
202526,Academic year,National,E92000001,England,Others,Total,Total,Total,UK and Irish national,1020,309,89,377,37
202526,Academic year,National,E92000001,England,Others,Total,Total,Unknown,Total,39,5,1,8,21
202526,Academic year,National,E92000001,England,Others,Total,Total,White,Total,581,213,62,252,43
202526,Academic year,National,E92000001,England,Others,Total,Under 25,Total,Total,590,227,66,273,46
202526,Academic year,National,E92000001,England,Physical Education,Female,Total,Total,Total,1245,631,43,730,59
202526,Academic year,National,E92000001,England,Physical Education,Male,Total,Total,Total,1873,832,57,946,51
202526,Academic year,National,E92000001,England,Physical Education,Other sex,Total,Total,Total,0,0,0,0,0
202526,Academic year,National,E92000001,England,Physical Education,Total,25 to 29,Total,Total,710,274,19,319,45
202526,Academic year,National,E92000001,England,Physical Education,Total,30 to 34,Total,Total,289,57,4,68,24
202526,Academic year,National,E92000001,England,Physical Education,Total,35 to 39,Total,Total,185,22,2,31,17
202526,Academic year,National,E92000001,England,Physical Education,Total,40 to 44,Total,Total,113,12,1,16,14
202526,Academic year,National,E92000001,England,Physical Education,Total,45 to 49,Total,Total,62,4,0,8,13
202526,Academic year,National,E92000001,England,Physical Education,Total,50 to 54,Total,Total,27,2,0,x,x
202526,Academic year,National,E92000001,England,Physical Education,Total,55 and over,Total,Total,12,0,0,x,x
202526,Academic year,National,E92000001,England,Physical Education,Total,Total,Asian / Asian British,Total,276,86,6,91,33
202526,Academic year,National,E92000001,England,Physical Education,Total,Total,Black / African / Caribbean / Black British,Total,575,71,5,82,14
202526,Academic year,National,E92000001,England,Physical Education,Total,Total,Mixed / Multiple ethnic groups,Total,136,65,4,74,54
202526,Academic year,National,E92000001,England,Physical Education,Total,Total,Other ethnic group,Total,46,11,1,15,33
202526,Academic year,National,E92000001,England,Physical Education,Total,Total,Total,EEA national,76,24,2,28,37
202526,Academic year,National,E92000001,England,Physical Education,Total,Total,Total,Other nationality,466,8,1,12,3
202526,Academic year,National,E92000001,England,Physical Education,Total,Total,Total,Total,3125,1466,100,1679,54
202526,Academic year,National,E92000001,England,Physical Education,Total,Total,Total,UK and Irish national,2583,1434,98,1639,63
202526,Academic year,National,E92000001,England,Physical Education,Total,Total,Unknown,Total,26,6,0,x,x
202526,Academic year,National,E92000001,England,Physical Education,Total,Total,White,Total,2066,1227,84,1410,68
202526,Academic year,National,E92000001,England,Physical Education,Total,Under 25,Total,Total,1727,1095,75,1233,71
202526,Academic year,National,E92000001,England,Physics,Female,Total,Total,Total,1556,369,30,452,29
202526,Academic year,National,E92000001,England,Physics,Male,Total,Total,Total,4058,877,70,1131,28
202526,Academic year,National,E92000001,England,Physics,Other sex,Total,Total,Total,2,1,0,x,x
202526,Academic year,National,E92000001,England,Physics,Total,25 to 29,Total,Total,1385,322,26,382,28
202526,Academic year,National,E92000001,England,Physics,Total,30 to 34,Total,Total,1290,256,20,335,26
202526,Academic year,National,E92000001,England,Physics,Total,35 to 39,Total,Total,1079,204,16,281,26
202526,Academic year,National,E92000001,England,Physics,Total,40 to 44,Total,Total,730,139,11,201,28
202526,Academic year,National,E92000001,England,Physics,Total,45 to 49,Total,Total,342,55,4,76,22
202526,Academic year,National,E92000001,England,Physics,Total,50 to 54,Total,Total,143,35,3,42,29
202526,Academic year,National,E92000001,England,Physics,Total,55 and over,Total,Total,104,19,2,25,24
202526,Academic year,National,E92000001,England,Physics,Total,Total,Asian / Asian British,Total,1170,267,21,323,28
202526,Academic year,National,E92000001,England,Physics,Total,Total,Black / African / Caribbean / Black British,Total,3559,591,47,836,23
202526,Academic year,National,E92000001,England,Physics,Total,Total,Mixed / Multiple ethnic groups,Total,71,23,2,24,34
202526,Academic year,National,E92000001,England,Physics,Total,Total,Other ethnic group,Total,121,22,2,27,22
202526,Academic year,National,E92000001,England,Physics,Total,Total,Total,EEA national,87,27,2,28,32
202526,Academic year,National,E92000001,England,Physics,Total,Total,Total,Other nationality,4623,828,66,1131,24
202526,Academic year,National,E92000001,England,Physics,Total,Total,Total,Total,5657,1258,100,1598,28
202526,Academic year,National,E92000001,England,Physics,Total,Total,Total,UK and Irish national,945,403,32,439,46
202526,Academic year,National,E92000001,England,Physics,Total,Total,Total,Unknown,2,0,0,x,x
202526,Academic year,National,E92000001,England,Physics,Total,Total,Unknown,Total,104,26,2,33,32
202526,Academic year,National,E92000001,England,Physics,Total,Total,White,Total,630,329,26,355,56
202526,Academic year,National,E92000001,England,Physics,Total,Under 25,Total,Total,582,228,18,256,44
202526,Academic year,National,E92000001,England,Primary,Female,Total,Total,Total,15391,8158,85,9287,60
202526,Academic year,National,E92000001,England,Primary,Male,Total,Total,Total,3627,1418,15,1613,44
202526,Academic year,National,E92000001,England,Primary,Other sex,Total,Total,Total,17,7,0,x,x
202526,Academic year,National,E92000001,England,Primary,Total,25 to 29,Total,Total,4453,2128,22,2419,54
202526,Academic year,National,E92000001,England,Primary,Total,30 to 34,Total,Total,2348,876,9,1020,43
202526,Academic year,National,E92000001,England,Primary,Total,35 to 39,Total,Total,1839,638,7,787,43
202526,Academic year,National,E92000001,England,Primary,Total,40 to 44,Total,Total,1346,486,5,580,43
202526,Academic year,National,E92000001,England,Primary,Total,45 to 49,Total,Total,815,315,3,373,46
202526,Academic year,National,E92000001,England,Primary,Total,50 to 54,Total,Total,320,114,1,143,45
202526,Academic year,National,E92000001,England,Primary,Total,55 and over,Total,Total,206,57,1,70,34
202526,Academic year,National,E92000001,England,Primary,Total,Total,Asian / Asian British,Total,3557,1422,15,1649,46
202526,Academic year,National,E92000001,England,Primary,Total,Total,Black / African / Caribbean / Black British,Total,2979,675,7,841,28
202526,Academic year,National,E92000001,England,Primary,Total,Total,Mixed / Multiple ethnic groups,Total,715,346,4,408,57
202526,Academic year,National,E92000001,England,Primary,Total,Total,Other ethnic group,Total,496,183,2,202,41
202526,Academic year,National,E92000001,England,Primary,Total,Total,Total,EEA national,726,286,3,328,45
202526,Academic year,National,E92000001,England,Primary,Total,Total,Total,Other nationality,2934,336,3,435,15
202526,Academic year,National,E92000001,England,Primary,Total,Total,Total,Total,19157,9634,100,10966,57
202526,Academic year,National,E92000001,England,Primary,Total,Total,Total,UK and Irish national,15497,9012,94,10203,66
202526,Academic year,National,E92000001,England,Primary,Total,Total,Unknown,Total,383,143,1,169,44
202526,Academic year,National,E92000001,England,Primary,Total,Total,White,Total,11027,6865,71,7697,70
202526,Academic year,National,E92000001,England,Primary,Total,Under 25,Total,Total,7830,5020,52,5574,71
202526,Academic year,National,E92000001,England,Religious Education,Female,Total,Total,Total,817,273,65,305,37
202526,Academic year,National,E92000001,England,Religious Education,Male,Total,Total,Total,493,150,35,169,34
202526,Academic year,National,E92000001,England,Religious Education,Other sex,Total,Total,Total,1,0,0,x,x
202526,Academic year,National,E92000001,England,Religious Education,Total,25 to 29,Total,Total,301,99,23,105,35
202526,Academic year,National,E92000001,England,Religious Education,Total,30 to 34,Total,Total,177,55,13,63,36
202526,Academic year,National,E92000001,England,Religious Education,Total,35 to 39,Total,Total,134,22,5,27,20
202526,Academic year,National,E92000001,England,Religious Education,Total,40 to 44,Total,Total,94,19,4,21,22
202526,Academic year,National,E92000001,England,Religious Education,Total,45 to 49,Total,Total,69,11,3,11,16
202526,Academic year,National,E92000001,England,Religious Education,Total,50 to 54,Total,Total,48,5,1,11,23
202526,Academic year,National,E92000001,England,Religious Education,Total,55 and over,Total,Total,34,4,1,6,18
202526,Academic year,National,E92000001,England,Religious Education,Total,Total,Asian / Asian British,Total,276,73,17,82,30
202526,Academic year,National,E92000001,England,Religious Education,Total,Total,Black / African / Caribbean / Black British,Total,353,45,11,52,15
202526,Academic year,National,E92000001,England,Religious Education,Total,Total,Mixed / Multiple ethnic groups,Total,69,19,4,23,33
202526,Academic year,National,E92000001,England,Religious Education,Total,Total,Other ethnic group,Total,38,6,1,7,18
202526,Academic year,National,E92000001,England,Religious Education,Total,Total,Total,EEA national,49,9,2,11,22
