time_period,time_identifier,geographic_level,country_code,country_name,itt_route,institution_type,breakdown_topic,breakdown,trainee_number,trainee_percentage
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Sex,Male,651,14
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Sex,Female,4092,86
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Sex,Other Sex,24,1
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Sex,Known Sex,4767,100
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Total,Primary,4545,95
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Sex,Primary Male,546,12
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Sex,Primary Female,3957,87
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Sex,Primary Other Sex,23,1
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Sex,Primary Known Sex,4526,100
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Total,Secondary,245,5
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Sex,Secondary Male,105,44
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Sex,Secondary Female,135,56
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Sex,Secondary Other Sex,1,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Sex,Secondary Known Sex,241,98
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Ethnicity,Asian / Asian British,638,15
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Ethnicity,Black / African / Caribbean / Black British,178,4
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Ethnicity,Mixed / Multiple ethnic groups,149,3
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Ethnicity,Other Ethnicity,70,2
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Ethnicity,White,3290,76
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Ethnicity,Total Known Ethnicity,4325,90
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Disability,Disability Declared,952,21
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Disability,No Disability Declared,3668,79
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Disability,Total Known Disability,4620,96
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Nationality,EEA,99,2
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Nationality,UK,4310,96
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Nationality,Other Nationality,76,2
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Total,Nationality,Total Known Nationality,4485,94
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Total,New Entrants,4743,16
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Study Pattern,Full Time,4627,98
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Study Pattern,Part Time,116,2
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Age,under 25,4497,95
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Age,25 to 29,123,3
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Age,30 to 34,54,1
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Age,35 to 39,33,1
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Age,40 to 44,19,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Age,45 to 49,10,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Age,50 to 54,7,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Age,55 and over,0,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Age,Mean,19,null
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Age,Median,18,null
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Sex,Male,646,14
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Sex,Female,4051,86
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Sex,Other Sex,23,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Sex,Known Sex,4720,100
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Total,Primary,4500,95
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Sex,Primary Male,541,12
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Sex,Primary Female,3918,87
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Sex,Primary Other Sex,22,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Sex,Primary Known Sex,4481,100
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Total,Secondary,243,5
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Sex,Secondary Male,105,44
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Sex,Secondary Female,133,56
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Sex,Secondary Other Sex,1,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Sex,Secondary Known Sex,239,98
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Ethnicity,Asian / Asian British,638,15
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Ethnicity,Black / African / Caribbean / Black British,177,4
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Ethnicity,Mixed / Multiple ethnic groups,148,3
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Ethnicity,Other Ethnicity,70,2
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Ethnicity,White,3280,76
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Ethnicity,Total Known Ethnicity,4313,91
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Disability,Disability Declared,951,21
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Disability,No Disability Declared,3657,79
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Disability,Total Known Disability,4608,97
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Nationality,EEA,99,2
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Nationality,UK,4263,96
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Nationality,Other Nationality,76,2
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,Higher Education Institution,Nationality,Total Known Nationality,4438,94
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Total,New Entrants,47,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Study Pattern,Full Time,47,100
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Study Pattern,Part Time,0,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Age,under 25,43,91
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Age,25 to 29,1,2
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Age,30 to 34,0,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Age,35 to 39,0,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Age,40 to 44,3,6
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Age,45 to 49,0,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Age,50 to 54,0,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Age,55 and over,0,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Age,Mean,21,null
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Age,Median,18,null
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Sex,Male,5,11
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Sex,Female,41,87
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Sex,Other Sex,1,2
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Sex,Known Sex,47,100
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Total,Primary,45,96
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Sex,Primary Male,5,11
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Sex,Primary Female,39,87
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Sex,Primary Other Sex,1,2
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Sex,Primary Known Sex,45,100
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Total,Secondary,2,4
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Sex,Secondary Male,0,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Sex,Secondary Female,2,100
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Sex,Secondary Other Sex,0,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Sex,Secondary Known Sex,2,100
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Ethnicity,Asian / Asian British,0,0
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Ethnicity,Black / African / Caribbean / Black British,1,8
202425,Academic year,National,E92000001,England,Undergraduate fee-funded,School Centred ITT,Ethnicity,Mixed / Multiple ethnic groups,1,8
